LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate
102,3月17日,13:46.1,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
103,3月17日,13:46.1,2227,2227,I,PanelView,"onTouchEvent::0, x=271.0, y=14.0",E93,"onTouchEvent::<*>, x=<*>, y=<*>"
104,3月17日,13:46.1,2227,2227,I,PanelView,schedulePeek,E115,schedulePeek
105,3月17日,13:46.2,1702,2113,V,AudioManager,getRingtonePlayer...,E58,getRingtonePlayer...
106,3月17日,13:46.2,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,E43,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >
107,3月17日,13:46.2,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
108,3月17日,13:46.2,1702,2113,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",E161,"updateLightsLocked,mInCall =<*>,mScreenOn = <*>,ledNotification == null?true"
109,3月17日,13:46.2,1702,2113,I,NotificationManager,"updateLightsLocked,turn off notificationLight",E162,"updateLightsLocked,turn off notificationLight"
110,3月17日,13:46.2,1702,3137,V,AudioManager,getRingtonePlayer...,E58,getRingtonePlayer...
111,3月17日,13:46.2,1702,3137,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",E161,"updateLightsLocked,mInCall =<*>,mScreenOn = <*>,ledNotification == null?true"
112,3月17日,13:46.2,1702,3137,I,NotificationManager,"updateLightsLocked,turn off notificationLight",E162,"updateLightsLocked,turn off notificationLight"
113,3月17日,13:46.2,2227,2227,I,StackScrollAlgorithm,"overlapAmount:196.0, previousNotificationEnd:0.0, newYTranslation:-196.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-529",E97,"overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>"
114,3月17日,13:46.2,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:180, i:0",E145,"state.clipTopAmount:<*>, i:<*>"
115,3月17日,13:46.2,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-529.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
116,3月17日,13:46.2,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E157,updateDimmedActivatedHideSensitive overlap:<*>
117,3月17日,13:46.2,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
118,3月17日,13:46.2,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000500 newVal=40000600 diff=300 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
119,3月17日,13:46.2,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600",E84,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>"
120,3月17日,13:46.2,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
121,3月17日,13:46.2,2227,2227,I,PanelView,onExpandingStarted,E86,onExpandingStarted
122,3月17日,13:46.3,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
123,3月17日,13:46.3,2227,2227,I,PanelView,onTrackingStarted,E94,onTrackingStarted
124,3月17日,13:46.3,1702,14640,I,WindowManager,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E41,Destroying surface Surface(name=<*>) called by <*>
125,3月17日,13:46.3,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
126,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"overlapAmount:146.0, previousNotificationEnd:0.0, newYTranslation:-146.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-479",E97,"overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>"
127,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:130, i:0",E145,"state.clipTopAmount:<*>, i:<*>"
128,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-479.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
129,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E157,updateDimmedActivatedHideSensitive overlap:<*>
130,3月17日,13:46.3,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
131,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"overlapAmount:119.0, previousNotificationEnd:0.0, newYTranslation:-119.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-452",E97,"overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>"
132,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:103, i:0",E145,"state.clipTopAmount:<*>, i:<*>"
133,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-452.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
134,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E157,updateDimmedActivatedHideSensitive overlap:<*>
135,3月17日,13:46.3,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
136,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"overlapAmount:85.0, previousNotificationEnd:0.0, newYTranslation:-85.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-418",E97,"overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>"
137,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:69, i:0",E145,"state.clipTopAmount:<*>, i:<*>"
138,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-418.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
139,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E157,updateDimmedActivatedHideSensitive overlap:<*>
140,3月17日,13:46.3,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
141,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"overlapAmount:46.0, previousNotificationEnd:0.0, newYTranslation:-46.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-379",E97,"overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>"
142,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:30, i:0",E145,"state.clipTopAmount:<*>, i:<*>"
143,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-379.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
144,3月17日,13:46.3,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E157,updateDimmedActivatedHideSensitive overlap:<*>
145,3月17日,13:46.4,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
146,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,"overlapAmount:5.0, previousNotificationEnd:0.0, newYTranslation:-5.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-338",E97,"overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>"
147,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:-1, i:0",E145,"state.clipTopAmount:<*>, i:<*>"
148,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-338.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
149,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E157,updateDimmedActivatedHideSensitive overlap:<*>
150,3月17日,13:46.4,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
151,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-293.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
152,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
153,3月17日,13:46.4,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
154,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-250.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
155,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
156,3月17日,13:46.4,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
157,3月17日,13:46.4,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide
158,3月17日,13:46.4,2227,2227,I,PanelView,"onTouchEvent::1, x=296.0, y=327.0",E93,"onTouchEvent::<*>, x=<*>, y=<*>"
159,3月17日,13:46.4,2227,2227,I,PanelView,cancelPeek: false,E34,cancelPeek: <*>
160,3月17日,13:46.4,2227,2227,I,PanelView,"flingToHeight: vel=2849.079, expand=true, target=553.0, collapseSpeedUpFactor=1.0, expandBecauseOfFalsing=false",E47,"flingToHeight: vel=<*>, expand=<*>, target=<*>, collapseSpeedUpFactor=<*>, expandBecauseOfFalsing=<*>"
161,3月17日,13:46.4,2227,2227,I,PanelView,onTrackingStopped: true,E95,onTrackingStopped: <*>
162,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-240.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
163,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
164,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-200.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
165,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
166,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-168.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
167,3月17日,13:46.4,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
168,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-139.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
169,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
170,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-113.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
171,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
172,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-90.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
173,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
174,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-72.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
175,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
176,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-55.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
177,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
178,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-40.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
179,3月17日,13:46.5,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
180,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-29.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
181,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
182,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-19.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
183,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
184,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-11.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
185,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
186,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-6.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
187,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
188,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-2.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
189,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
190,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-1.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
191,3月17日,13:46.6,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
192,3月17日,13:46.7,2227,2227,I,PanelView,onExpandingFinished,E85,onExpandingFinished
193,3月17日,13:46.7,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
194,3月17日,13:46.7,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
195,3月17日,13:46.7,1702,10454,W,ActivityManager,Sending non-protected broadcast com.android.systemui.statusbar.visible.change from system 2227:com.android.systemui/u0a37 pkg com.android.systemui,E121,Sending non-protected broadcast <*> from system <*> pkg <*>
196,3月17日,13:46.7,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,E77,logNotificationVisibilityChanges runInThread start
197,3月17日,13:46.7,1702,17633,I,NotificationManager,onNotificationVisibilityChanged called,E91,onNotificationVisibilityChanged called
198,3月17日,13:46.7,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over,E76,logNotificationVisibilityChanges runInThread over
199,3月17日,13:46.8,2227,2794,E,KeyguardUpdateMonitor,isSimPinSecure mSimDatas is null or empty,E73,isSimPinSecure mSimDatas is <*> or empty
200,3月17日,13:46.8,2227,2794,W,KeyguardUpdateMonitor,registerCallback not in UI.,E107,registerCallback not in UI.
201,3月17日,13:46.8,2227,2794,W,KeyguardUpdateMonitor,android.util.AndroidRuntimeException: Must execute in UI,E8,<*>: Must execute in UI
202,3月17日,13:46.8,2227,2794,V,KeyguardUpdateMonitor,*** register callback for com.android.systemui.statusbar.policy.KeyguardMonitor@712d093,E1,*** register callback for <*>@<*>
203,3月17日,13:46.8,2227,2794,W,KeyguardUpdateMonitor,registerCallback not in UI.,E107,registerCallback not in UI.
204,3月17日,13:46.8,2227,2794,W,KeyguardUpdateMonitor,android.util.AndroidRuntimeException: Must execute in UI,E8,<*>: Must execute in UI
205,3月17日,13:46.8,2227,2794,V,KeyguardUpdateMonitor,*** unregister callback for null,E3,*** unregister callback for <*>
206,3月17日,13:46.8,2626,2839,D,PhoneInterfaceManager,[PhoneIntfMgr] getDataEnabled: subId=1 phoneId=1,E5,[PhoneIntfMgr] getDataEnabled: subId=<*> phoneId=<*>
207,3月17日,13:46.8,2626,2839,D,PhoneInterfaceManager,[PhoneIntfMgr] getDataEnabled: subId=1 retVal=true,E6,[PhoneIntfMgr] getDataEnabled: subId=<*> retVal=<*>
208,3月17日,13:47.0,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261851646, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
209,3月17日,13:47.0,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
210,3月17日,13:47.0,2227,2227,I,PanelView,"onInterceptTouchEvent MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=317.0, y[0]=419.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=261851646, downTime=261851646, deviceId=3, source=0x1002 }, mBlockTouches=false",E87,"onInterceptTouchEvent MotionEvent { action=ACTION_DOWN, actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>, y[<*>]=<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }, mBlockTouches=<*>"
211,3月17日,13:47.0,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
212,3月17日,13:47.0,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
213,3月17日,13:47.1,2227,2227,I,PanelView,"onInterceptTouchEvent MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=317.0, y[0]=419.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=261851713, downTime=261851646, deviceId=3, source=0x1002 }, mBlockTouches=false",E88,"onInterceptTouchEvent MotionEvent { action=ACTION_UP, actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>, y[<*>]=<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }, mBlockTouches=<*>"
